"MYTHOLOGICAL WORDS & PHRASES","$1800","Derived from the name of the god of wine, it's a drunken or riotous celebration","Bacchanalia"
"EXPLORERS","$1800","Naval officer Ernest Doudart de Lagree led the first European expedition up this river past Angkor Wat","Mekong"
"INTERNATIONAL BOOKS & AUTHORS","$1800","Former first lady Jehan Sadat called her moving memoir "A Woman of" this country","Egypt"
"SCIENCE","$1800","An isohel on a weather map is a line showing connecting places with an equal amount of this","sunshine"
"ON THE MOVIE SOUNDTRACK","$1800","This 1984 film included Salieri's 1788 "Axur, Re d'Ormus"","Amadeus"
"THE LAW","$1800","(<a href="http://www.j-archive.com/media/2008-07-03_J_12.jpg" target="_blank">I'm Judge David Young from the <i>Judge David Young</i> show.</a>)  This term for the whole body of lawyers originally referred to a railing or partition in a courtroom","the bar"
"HAUTE COUTURE","$1800","This French designer's "Corolle" collection became famous as 1947's "New Look"","Christian Dior"
"REMEMBER THE 2000s?","$1800","March 23, 2001: It said dasvidaniya & plunged hundreds of miles into the Pacific","Mir"
"QUASI-RELATED PAIRS","$1800","An English empirical philosopher & the author of "The Star-Spangled Banner"","Locke & Key"
"ENDS WITH THE SAME 2 VOWELS","$1800","Multiple straight lines extending from the center of a circle to the circumference","radii"
"COUNTRIES OF THE WORLD","$1800","Skanderbeg Square in Tirane is named for this country's national hero","Albania"
"PRESIDENTIAL NICKNAMES","$1800",""James The Second"","James Monroe"
"WHO'S THE BOSS","$1800","The Kansas City political machine of Boss Tom Pendergast launched the career of this future president","Truman"
"NAMES OF THE '70s","$1800","On Nov. 22, 1975 he stepped onto a balcony at the Royal Palace as a crowd roared, "Viva el rey!"","Juan Carlos"
"COUNTRIES NAMED FOR PEOPLE","$1800","Zambia & Zimbabwe were formed out of this country named for a British colonizer","Rhodesia (Cecil Rhodes)"
"THE U.S. PRESIDENT WHO...","$1800","has a foreign capital named for him","Monroe"
"THE DIRECTOR'S CHAIR","$1800",""The Last Metro", "Jules And Jim", "Fahrenheit 451"","Francois Truffaut"
""EAST"","$1800","It's from the Old French for "wild creature"","a beast"
"MRS. LINCOLN","$1800","On the spelling of this, Abe said he reckoned that one "d" was good enough for God","Tod"
"FOOD & DRINK BRANDS","$1800","It's said that Leonardo da Vinci visited this Italian mineral water's spring to treat his ailments","San Pellegrino"
"POLITICAL QUOTES","$1800","Famous politician heard here on Sept. 23, 1952: [<i>The kids, like all kids, love the dog and I just want to say this right now that regardless of what they say about it, we're going to keep him</i>]","Richard Nixon"
"EDUCATION","$1800","From the Latin for "citizen", it's a high school class that studies politics & government","civics"
"SCIENCE & NATURE","$1800","Divided into 3 parts as its name implies, this period came right before the Jurassic","Triassic"
"GONE FISSION","$1800","It was named for a district of the U.S. Army Corps of Engineers, first assigned because early work was done at Columbia","The Manhattan Project"
"LITERARY LASS LINES","$1800",""It should be Christmas Day... on which one drinks the health of such an odious, stingy, hard, unfeeling man"","(Mrs.) Cratchit"
"NAME THE DECADE","$1800","The Gallipoli campaign results in half a million casualties","the 1910s"
"BRITISH HISTORY","$1800","The Roman portion of the island had this name, followed in names of provinces by "Inferior" and "Superior"","Britannia"
"CHICAGO","$1800","Remove 1 letter from the name of a plaza in Dallas & you get this plaza in Chicago's Loop","Daley Plaza"
"DEMOCRATIC PRESIDENTIAL CONTENDERS 2004","$1800","A congressman from 1977 to 2005, he was known for his firm opposition to NAFTA","Gephardt"
"UNIVERSITIES BY ALUMNI","$1800","Mathematician John Nash, Donald Rumsfeld","Princeton"
"PRESIDENTIAL WIVES","$1800","She met the future president in 1915 at Fort Sam Houston when introduced to him by the wife of a fellow officer","Mamie Eisenhower"
"MYTH, ALL "O", GEE!","$1800","His cult centers included Abydos in upper Egypt & Busiris in lower Egypt","Osiris"
"LYING IN STATE","$1800","Peter Faneuil","Massachusetts"
"TONY","$1800","The front of the Tony Award depicts these ancient twin symbols of theatre","comedy and tragedy"
"BASEBALL NICKNAMES","$1800","If this alliterative nickname were literally true, Babe Ruth would have ruled part of Northern Pakistan",""The Sultan of Swat""
"TALES","$1800","His story "To Build A Fire" is about a man & a dog trying to survive a harsh Yukon winter night","Jack London"
"A DANGEROUS CATEGORY","$1800","According to Homer, these deadly mythological singers enticed many a sailor to his doom","the sirens"
"THE OSCARS","$1800","Her 2 acting Oscars for "The Sin of Madelon Claudet" & "Airport" were 39 years apart","Helen Hayes"
"MEDICINE MEN","$1800","In the 1950s Ian Donald adapted this machine, used to detect cracks in machine parts, into a fetus observer","ultrasound"
"THE BOUNTY OF THE PIG","$1800","Despite its name, there's no brie or cheddar in this jellied pig loaf","headcheese"
"SEAS TEASE","$1800","You can sail between these these 2 seas via Germany's Kiel Canal","the North Sea & the Baltic Sea"
"HORSE SENSE","$1800","It was the 1975 Tony Award winner for best play","Equus"
"SERIAL NUMBERS","$1800","Despite this ABC soap's title, its character Vicki Lord has had at least 5 personalities","One Life to Live"
"PARTS OF SPEECH","$1800","It's the part of speech "wicked" is in the colloquial sentence "Alex is wicked smart."","Adverb"
"MINOR CLASSICS","$1800","When Chopin was laid to rest, this famous piece from his B flat minor piano sonata was played",""The Funeral March""
"STAR TREK","$1800","This water snake is the largest of all 88 constellations","the Hydra"
"MAMMALS","$1800","Certain moths make sonar-jamming sounds to confuse these predators","bats"
"CLICHES","$1800","Meaning you can't make sense of it, to not be able to do this "of" something, may refer to a flipped coin","make heads or tails of it"
"GIRLS IN SONG","$1800","Having finished with Maybellene, Carol & beautiful Delilah, girl who C. Berry is after next <a href="http://www.j-archive.com/media/1986-11-14_J_27.mp3">here<a href="http://www.j-archive.com/media/1986-11-14_J_27.mp3">:","Nadine"
"HERE COMES THE "SUN"","$1800","From the Middle English for "apart", this term tends to follow the words ripped or torn","asunder"
"SCIENCE","$1800","Tracking these, coast guard rates them as bergy bits, growlers, small, medium, & large","icebergs"
"AT THE MOVIES","$1800","Young women with the last names Chandler, McNamara & Duke are known by this title name in a 1989 black comedy","Heathers"
"EMPERORS","$1800","Alfonso VI, who died in 1109, called himself "Emperor of 2 Religions"-- these 2","Christianity & Islam"
"COLLEGE-PODGE","$1800","The second "S" in LSUS stands for this city","Shreveport"
"ART & ARTISTS","$1800","There's no wry smile on this Italian's <a href="http://www.j-archive.com/media/2009-11-09_DJ_10.jpg" target="_blank">"Ginevra de'Benci"</a>, which you can see right here in the U.S. of A.","da Vinci"
"WHAT'S IN A CELEBRITY NAME?","$1800","This late, great comedienne was named for a character Rita Hayworth played in 1946, the year she was born","Gilda Radner"
"COLD MOVIES","$1800","This sequel starts on the icy planet of Hoth","The Empire Strikes Back"
"NATIVE AMERICANS","$1800","It was the "spectral" central ritual of the messianic 19th century religion founded by the Paiute Wovoka","the Ghost Dance"
"PRIME MINISTERS","$1800","Milos Forman is the movie director; Milos Zeman was prime minister of this republic","the Czech Republic"
"COMPLETE THE OXYMORON","$1800","Those diamonds are stolen!  Or, in criminal slang, that's some hot...","ice"
"THE VOTES ARE IN","$1800","This man won a record 1-election total of 525 Electoral College votes for president","Ronald Reagan"
"WO"RR"DS","$1800","Line 525 of Alexander Pope's "Essay on Criticism" says "To" do this "is human, to forgive, divine"","to err"
"FASHION","$1800","Some people mentally add "l-y" to this brand of super-comfy Australian sheepskin boots","Ugg"
"WORD ORIGINS","$1800","Originally one who kept legal records for the crown, now it's a public officer who investigates deaths","a coroner"
"TV SHOW ADDRESSES","$1800","A 32-room, 14-bathroom mansion at 518 Crestview Drive in 90210 land","The Beverly Hillbillies"
"10-, 11- & 12-LETTER WORDS","$1800","It's the more common term for a dactylogram","a fingerprint"
"THE MALE IS IN THE CZECH","$1800","In 1892 this composer became director of New York's National Conservatory of Music","(Antonin) Dvorak"
"DON'T YOU THINK?","$1800","In 1637 this French "Father of Modern Philosophy" was seeking "truth in the sciences"","(René) Descartes"
"THE U.S. SENATE GLOSSARY","$1800","Term for the Senate's official adviser on rules & procedures for conducting Senate business","the parliamentarian"
"ABRAHAM","$1800","Muslims believe that Abraham helped build this building in Mecca thousands of years ago","the Kaaba"
"THAT BLANKIN' SHAKESPEARE","$1800",""Henry IV, Part I": "The better part of valor is ____"","discretion"
"WHEN THEY WERE IN COLLEGE","$1800","In 1974, when he was a university student, this future world leader was the judo champion of Leningrad","Vladimir Putin"
"CATS UP","$1800","This Tennessee Williams portrait of Southern degeneracy opened in New York on March 24, 1955",""Cat on A Hot Tin Roof""
"BIOGRAPHY SUBTITLES","$1800","An entrepreneur: "Bargain Billionaire"","Sam Walton"
"THE BIBLE","$1800","Paul's first & second epistles to these Greeks immediately follow his epistle to the Romans","The Corinthians"
"FOREIGN INVENTIONS","$1800","The aqua-lung was invented in this country in 1943","France"
"CHICKEN?","$1800","Synonym for "chicken" exhibited by the woodpecker seen <a href="http://www.j-archive.com/media/1998-03-06_DJ_24.jpg" target="_blank">here</a>:","yellow-bellied (sapsucker)"
"LAKES & RIVERS","$1800","This long river with a short name rises in the Cottian Alps & empties into the Adriatic","the Po"
"'60s POP MUSIC","$1800","What's it all about?  Well... Cher had the original release of this movie theme, but Dionne Warwick had the bigger hit",""Alfie" ("What's It All About, Alfie?" accepted)"
"WE HAVE THE TECHNOLOGY","$1800","This technology used for wireless headsets is named after a Danish king who united parts of Scandinavia","Bluetooth"
"SPECIAL MONTHS","$1800","PTA Membership Enrollment Month (in many states) & National Preparedness Month","September"
"AROUND THE WORLD","$1800","Columbus named the island now usually called St. Kitts for this man, his patron saint","St. Christopher"
"SCIENCE","$1800","Launched by the Soviets in 1957, the 1st living creature to orbit the Earth was one of these","Dog (Laika)"
"HORSEMEN","$1800","A baseball team is named for this noted group of riders that dates back to the 1830s","Texas Rangers"
"THE LIQUOR CABINET","$1800","The milk used for this blend of spirit reportedly accounts for some 4.3% of all the milk produced in Ireland","Baileys Irish Cream"
"NEWTONIAN PHYSICS","$1800","(Hi, I'm Nate Newton of the Dallas Cowboys)  Newton's second law of this tells you how much a linebacker accelerates when I hit him","Motion"
"SCULPTURE","$1800","(Jimmy of the Clue Crew in Rome)  In the Fountain of the Four Rivers, the shrouded one represents this river, whose source was then unknown","Nile"
"WE'RE TALKING BASEBALL","$1800","Alphabetically, he's the first player listed in baseball's hall of fame","Henry (Hank) Aaron"
""CROSS" WORD CLUES","$1800","Type of location where Oedipus slew his dad, & where Robert Johnson may have gotten his blues skill","Crossroads"
"U.S. CITIES","$1800","The completion of the Bonnet Carre Spillway in this city in 1932 largely ended the threat of floods from the Mississippi","New Orleans"
"NOVELS & NOVELISTS","$1800","Originally, this "Omoo" author's name was spelled without an "E" on the end","Herman Melville"
"NATIONAL PARKS","$1800","This national park in Florida consists of 27 low coral islands, none of which has fresh water, thus its "parched" name","Dry Tortugas National Park"
"RAKE","$1800","This Byron poem says, "What men call gallantry, & gods adultery, is much more common where the climate's sultry"","Don Juan"
""B" HAPPY","$1800","Over time, the ancient language of Akkadian split into 2 dialects, Assyrian & this","Babylonian"
"MEN & WOMEN OF LETTERS","$1800","Jerome David...","J.D. Salinger"
"WILD WILD WEST","$1800","3-letter title of the 1926 Broadway play Mae wrote, produced, directed & served 10 days in jail for",""Sex""
"WORLD HISTORY","$1800","World leaders met at the Congress of this city in 1815 to decide the fate of Europe after Napoleon's defeat","Vienna"
"COLORS","$1800","The name of this deep red also means "of prime importance"","cardinal"
"PRESIDENTIAL MIDDLE INITIALS","$1800","E.","(James) Earl (Carter)"
"IT'S A TOUGH WORLD","$1800","2 cities, both named Tripoli, are Libya's largest & this country's second-largest","Lebanon"
"WORLD CITIES","$1800","The ancient Greeks founded this Italian city around  600 B.C. & gave it a name meaning "New City"","Naples"
"ANCIENT NAMES FOR MODERN PLACES","$1800","Tripolitania is now the northwestern part of this country","Libya"
"POETS & POETRY","$1800","He wrote, "My heart leaps up when I behold a rainbow in the sky" in the early 1800s at Grasmere","William Wordsworth"
"2 PARTS OF SPEECH","$1800","Hard","an adjective & an adverb"
"GEOGRAPHY","$1800","Except for its coast, this sultanate is completely surrounded by Malaysia","Brunei"
"THE PREZ SEZ","$1800","President heard <a href="http://www.j-archive.com/media/1998-03-13_J_17.mp3">here</a>:  <i>"Three days from now, after half a century in the service of our country, I shall lay down the responsibilities of office..."</i>","Dwight D. Eisenhower"
"NORTHWESTERN INDIANS","$1800",""Y" tribes include the Yurok, Yokuts & this one that gave their name to a Washington city of 55,000","Yakima"
"NATIONAL ANTHEMS","$1800","It's the only Central American country whose national anthem is sung in English","Belize"
"OPERA","$1800","Act I of this opera opens at Pinkerton's house in Nagasaki","Madame Butterfly"
"THE ONION","$1800","March 16, 1923: "Russians continuing to kill" him: "Hirsute mystic to reach demise 'no later than 1925'"","Rasputin"
"OLYMPIC GAMES WAITING LIST","$1800","The first associations for this non-Olympic sport were set up in Scotland in the mid-18th century","golf"
"READ YOUR BIBLE","$1800","The fifth book of the Old Testament, its name comes from a word meaning "second"","Deuteronomy"
"ALSO A DOG BREED","$1800","If Gerhard Schroder guarded a flock of animals of the family bovidae, he could be considered this","a German shepherd"
"LEGENDARY CREATURES","$1800","It's a multiheaded sea serpent in Psalms & the title of a masterwork of political philosophy by Thomas Hobbes","Leviathan"
"LANDMARKS","$1800","The Met Life Building in New York City used to have this much "plane"r name","Pan Am Building"
"BUTTERFLIES & MOTHS","$1800","Due to its golden shimmer, the pupa is also called this, from the Greek for "gold"","a chrysalis"
"FLY ME","$1800","C.G. Taylor's partner, any good "cub" reporter knows him","Piper"
"ALL'S WHALE THAT ENDS WHALE","$1800","One of the 2 3-letter terms for a group of whales","a pod (or a gam)"
"LINCOLN BLOGS","$1800","Enjoyed my April 4 visit to this city about 90 miles from Washington; General Van Alen nags about how dangerous it was","Richmond (Virginia)"
"A FAIR TO REMEMBER","$1800","This U.S. city's 1915 Panama Pacific Expo was held over a landfill made partly of earthquake debris","San Francisco"
"TREES COMPANY","$1800","This timber tree of the genus Fraxinus sounds like what's left over after you burn some of it","an ash"
"METALS","$1800","This metal used to make semiconductors was discovered by Clemens Winkler & named for his homeland","germanium"
"BEATLES NO. 1 HITS","$1800","This 1966 hit was inspired by Paul trying to smooth things over with girlfriend Jane Asher",""We Can Work It Out""
"AROUND A GREEK TEMPLE","$1800","(<a href="http://www.j-archive.com/media/2009-04-29_DJ_22.jpg" target="_blank">Jimmy of the Clue Crew shows an architectural graphic on the monitor.</a>)  At the top of the column, you'll find <a href="http://www.j-archive.com/media/2009-04-29_DJ_22a.jpg" target="_blank">this</a> from the Latin for head; it's the most important element in distinguishing the orders of Greek architecture","a capital"
"THE KOREAN WAR","$1800","Initially the Allies repulsed the North Korean advance & crossed this parallel into enemy territory","the 38th parallel"
"LEGAL ABBREV.","$1800","If you signed an N.D.A., one of these agreements, you've got to keep your mouth shut","a non-disclosure agreement"
"HOLIDAYS AND OBSERVANCES","$1800","On July 24 several South American countries celebrate the 1783 birth of this man","Simon Bolivar"
"NORTH AMERICAN GEOGRAPHY","$1800","The Rio Grande forms part of the border between these 2 U.S. states","New Mexico & Texas"
"THE DIRECTOR'S CHAIR","$1800",""Before the Revolution", "Last Tango in Paris", "The Last Emperor"","Bernardo Bertolucci"
"IT'S ALL GOOD","$1800","It can mean "far better than average" or "not yet settled", like an unpaid debt","outstanding"
"HITHER & YON","$1800","For the first time since the ice age, this country has been joined to Western Europe by a 10-mile bridge to Malmo","Sweden"
"CAR MEN","$1800","A NYC skyscraper project begun by a Coney Island developer was bought by this car man in 1927","Walter Chrysler"
"THE BIG SLEEP","$1800","Alpha waves occur when you're relaxed with eyes closed; beta, when alert; these waves, when in deep sleep","delta waves"
"PRUSSIA","$1800","Prussia got its start as the German district of this, found in the title of Bach concertos","Brandenburg"
"A CELTIC CATEGORY","$1800","Celts were divided into social classes such as warriors, commoners & this priestly class, performers of religious rituals","druids"
"LANGUAGE CRAFT","$1800","In Orwell's Newspeak, "Minipax" stood for this government department","the Ministry of Peace"
