"THE CIRCUS","$200","It's the familiar term for a circus' largest tent, where the main show appears","the big top"
"ON THE RADIO","$200","Robin Quivers is the radio consort of this self-proclaimed  "King of All Media"","Howard Stern"
"COMMON BONDS","$200","Inner tubes, doughnuts, the ozone layer","things with holes"
"THE OBLIGATORY POETRY CATEGORY","$200","The one word quothed by Edgar Allan Poe's raven",""Nevermore!""
"ART","$200","You can't make a genuine tempera painting without breaking these","eggs"
"THE REDCOATS ARE COMING!","$200","On Sept. 5, 1781, 24 of this country's ships engaged British ships in Cheaspeake Bay & turned them back","France"
""HIGH" SCHOOL","$200","Chuck Taylor, from whom Converse named a line of these shoes, was a basketball star of the 1910s","high-tops"
"OFF TO A GOOD START","$200","It's the go-ahead in a kid's game & for a car at an intersection","a green light"
"COLLEGE MASCOTS","$200","<a href="http://www.j-archive.com/media/1997-11-10_DJ_20.jpg" target="_blank">[video clue]</a>","Oregon State University"
"THRILLER","$200","This author's techno-thriller "Rainbow Six" focuses on John Clark, also a hero in "Clear & Present Danger"","Tom Clancy"
"BEN","$200","Ben Franklin went to London in 1757 to represent this colony's assembly","Pennsylvania"
""BLACK" OR "WHITE"","$200","Name shared by a Sauk chief famous for his war & a U.S. military helicopter","Black Hawk"
"REMEMBER THE TIME","$200","In 1958 this country launched its second 5-year plan, called "The Great Leap Forward"","China"
"ROCK WITH YOU","$200","This Jackson 5 (& later Mariah Carey) hit begins, "You & I must make a pact, we must bring salvation back..."",""I'll Be There""
"EAT IT!","$200","This Hormel product was once simply known as "spiced ham"","Spam"
"ACTRESSES' FIRST FILMS","$200",""To Have and Have Not"","(Lauren) Bacall"
"LIBRARIES","$200","Architect Gordon Bunshaft designed this presidential library in Austin, Texas","the LBJ library"
"TELEPHONE HISTORY","$200","As of July 1, 1968 you could dial this 3-digit number in New York City & get the police","911"
"VERMONTERS","$200","This founding prophet of Mormonism was born in Sharon, Vermont in 1805","Joseph Smith"
""X", "Y", "Z"","$200","It's a kind of striped mussel as well as a striped equine","a zebra"
"SHAKESPEAREAN LAST SCENES","$200","Though this comedy has Verona in its title, it ends in a forest on the frontiers of Mantua","The Two Gentlemen of Verona"
"MEDICAL MILESTONES","$200","In 1751, with Benjamin Franklin's help, the 1st hospital in the U.S. was founded in this city","Philadelphia"
"POETS & POETRY","$200","Of the 31 pilgrims in this Chaucer work, only 23 tell their stories","The Canterbury Tales"
"WORLD GEOGRAPHY","$200","Large aboriginal populations live in this country's states of Queensland & New South Wales","Australia"
"MIXED DRINKS","$200","The juice of one of these citrus fruits makes a Whiskey Sour sour","a lemon"
"THE 1930s","$200","In 1936, in defiance of the Treaty of Versailles, this country began remilitarizing the Rhineland","Germany"
"POP MUSIC","$200","He recorded "Gone At Last" with Phoebe Snow, not Art Garfunkel","Paul Simon"
"CANADIAN GEOGRAPHY, EH?","$200","A narrow passage separates Canada's Ellesmere Island from this large Danish island","Greenland"
"ON HIS BASEBALL HALL OF FAME PLAQUE","$200","This Yankee was the "greatest drawing card in history of baseball"","Babe Ruth"
"STAMPS","$200","Woo hoo! In 2009 this animated family was chosen to grace stamps, though postage did go up to 44 cents (D'oh!)","the Simpsons"
"THE KILLERS","$200","In Genesis 4 he becomes the first killer; God isn't happy","Cain"
"SPOTT THA MISPELED WURD","$200","Meet me in the library for a liaison at your liesure","leisure"
"THE BIG 10","$200","The first 10 of these are known as the Bill of Rights","the Amendments"
"WEATHER WORLD","$200","Libya's arid climate is made worse by the ghibli, a crop-destroying wind from this desert","Sahara"
"ON THE COVER OF SGT. PEPPER","$200","He's an African explorer, "I presume"","Dr. Livingstone"
"CLOTHING WORDS","$200","A score of 22-22, for instance","tie"
"MY PLACE?","$200","A Norman could say, "I'm the king of the motte-and-bailey style of" this","castle"
"IT'S A DATE!","$200","You'll find this date on a calendar only once every 4 years","February 29 (for a leap year)"
""J" WHIZ","$200","It's a trip taken by a public official at public expense, ostensibly for official business","junket"
"HISTORIC NICKNAMES","$200","Because of his Hanoverian heritage, American colonists called this monarch "German Georgie" or "Geordie"","George III"
"BIG, REALLY BIG!","$200","Built on 200 acres, this Washington, D.C. train station was once the world's largest","Union Station"
"POLITICAL MOVIES","$200","2 reporters unearth a political scandal that goes all the way to the top in this 1976 film based on a book","All the President's Men"
"THE 1990s","$200","On Jan. 31, 1999 this team repeated as Super Bowl champs with John Elway throwing for 336 yards","the Denver Broncos"
"U.S. STATES","$200","Do the wild fais-do-do in this state while motoring on Interstate 10 to Baton Rouge or Ponchatoula","Louisiana"
"AFRICAN GEOGRAPHY","$200","Arabs call this Libyan capital Tarabulus","Tripoli"
"BON APPE-"T"","$200","This "steak" is a hot dog","Tube steak"
"MONEY SLANG","$200","No "Wonder" you're on a "roll" -- you're not a "loaf"er & you're earning a lot of this","Bread/dough"
"AIN'T THAT AMERICA","$200","This state was named for a man who was a European king from 1643 to 1715","Louisiana"
"WHY?","$200","They're "unlucky" because in the Middle Ages they were thought to be the mascots of witches","Black cats"
"THE BUTLER DID IT","$200","He must have a great benefit plan; Alfred began his service to this crime fighter way back in 1943","Batman"
"SCIENCE & NATURE","$200","In the East Indies certain species of this reptile are called flying dragons because they can glide from tree to tree","Lizards"
"THE MELBOURNE OLYMPICS, 1956","$200","As an 8-year-old in 1956, she sang with a group welcoming Queen Elizabeth II; later she sang to open the 2000 games","Olivia Newton-John"
"WRITERS CUBED","$200","In 1845 he published "The Raven and Other Poems"; the other poems include "The Conqueror Worm"","Edgar Allan Poe"
"BRITISH ROYAL HOUSES","$200","Henry VIII","Tudor"
"AND I QUOTE","$200","Type of quotations in the title of "Bartlett's"","Familiar"
"THE "BUTLER" DID IT","$200","Film character who said, "You should be kissed, and often, and by someone who knows how"","Rhett Butler"
"20th CENTURY QUOTES","$200","A Communist, 1938: "Political power grows out of the barrel of a gun"","Mao Tse-tung"
"ALL ABOARD THE SOUL TRAIN","$200","Oh yessssssss...he created the show & was the original producer & host","Don Cornelius"
"WAR STORIES","$200",""Body Count", "Coming Home"","Vietnam War"
"EUROPE","$200","From 1963 to 1978 he was Archbishop of Krakow","Karol Wojtyla (Pope John Paul II)"
"WEEDS","$200","This common weed seen here has a beverage in its name","Milkweed"
"SEEING "RED"","$200","Excessive bureaucratic procedure resulting in inaction or delay","Red tape"
"INITIAL T.V.","$200","This show which had a 9-year-run on ABC was produced with help from J. Edgar Hoover","The F.B.I."
"SAINTS BE PRAISED","$200","The emblem of St. Lawrence, it's also a nickname for a football field","Gridiron"
"MR. OR MS. WILLIAMS","$200","Elected to the Hall of Fame in 1966, his lifetime batting average was .344","Ted Williams"
"AIN'T THAT AMERICA","$200","This state's largest lake may be 20 times as salty as any ocean","Utah (Great Salt Lake)"
"SOMETHIN' TO "C"","$200","Oscar & Felix were an "odd" one","Couple"
"NUMBERS","$200","Numbers appears at this number position in the order of the books of the Bible","Fourth"
"'65","$200","Strike up the band; this Christian organization turned 100 in June","The Salvation Army"
"FORE!","$200","Except during WWII, this golf tournament has been played at the Augusta National Golf Club every year since 1934","The Masters"
"THREE","$200","It beats 2 pair, but not a straight","Three of a kind"
"TWO","$200","In pharmaceuticals: William Bristol &...","John Myers"
"JUAN","$200","While trying to colonize what's now this state, Juan Ponce de Leon received a mortal wound from the natives","Florida"
"KOREA","$200","In 1976 this company produced the Pony, the first Korean car","Hyundai"
""NEVER" AT THE MOVIES","$200","Advice that's the title of a 1941 W.C. Fields film","Never Give a Sucker an Even Break"
"POLAR EXPLORATION","$200","Robert Peary was surprised to hear these natives accompanying him complain of cold noses","Eskimos"
"AIRPORT CODES","$200","ATL","Atlanta"
"THAT'S NO LADY...","$200","In the '70s he played America's favorite bigot, Archie Bunker","Carroll O'Connor"
"DOUBLE A","$200","Quirks of this Eurocar include the ignition lock in the center console","Saab"
"THOSE DARN ETRUSCANS","$200","The Tebenna, an Etruscan mantle, evolved into this garment perhaps worn most strikingly by John Belushi","a toga"
"PEOPLE","$200","This wrestler nicknamed his daughter born in August 2001 Pebbles","The Rock"
"SO YOU WANT TO BE A 19th CENTURY HEROINE","$200","If you have this adjective before your name, like Nell or Eva, don't bother planning for your old age","Little"
"CENTRAL PARK","$200","What's now officially called the Central Park Wildlife Center is probably better-known by this name","the zoo"
"THIS CATEGORY STINKS!","$200","Proverbially, this pungent bulb "makes a man wink, drink & stink"","garlic"
"ABBREVIATED STATES","$200","This state that acts as a conjunction between Nevada & Washington has an abbreviation that is a conjunction","Oregon"
"THE MIDDLE AGES","$200","Eleanor of Aquitaine accompanied her 1st husband, King Louis VII, on the 2nd one of these in 1147","Crusades"
"MANIAS","$200","In a 1987 hit Whitney Houston showed signs of choreomania  when she wanted to do this with somebody","Dance"
"JEWELRY","$200","The scarab, lotus flower & Isis knot were all designs used in this country's jewelry","Egypt"
"AUSTRALIA","$200","After America won its independence, the British decided to ship these people to Australia","Convicts/Prisoners"
"SPORTS EQUIPMENT","$200","A curved wicker basket called a cesta is used to catch & throw the ball in this sport","jai alai"
"PEANUTS","$200","Of a 25th, 30th or 40th anniversary, what "Peanuts" is celebrating in 1990","40th Anniversary"
"U.S.A.","$200","On average this city packs more than 23,000 people into 1 sq. mile","New York City"
"PEN NAMES","$200","2 of his pen names were rather transparent: Antosha Chekhonte & Anton Ch.","Anton Chekhov"
"ANATOMY","$200","The only mobile bone of the face","Mandible"
"MYTHOLOGICAL PAIRS","$200","Both a she-wolf & a woodpecker fed & cared for them until they were found by Faustulus","Romulus & Remus"
"11-LETTER WORDS","$200","Something that evokes happiness & sadness at the same time, or a kind of chocolate","Bittersweet"
"MUSICALS","$200","This title character's last name is McLonergan, not Rainbow","Finian"
"FAMOUS NAMES","$200","Creator of "The Cisco Kid", William Sidney Porter was better known by this name","O. Henry"
"ADVERTISING SLOGANS","$200",""Wouldn't you really rather have" one of these cars","Buick"
"THE BIBLE","$200","I Corinthians 7:9 states, "It is better to marry than to" do this","Burn"
"WEATHER","$200","Air is described as supersaturated when the relative humidity is higher than this percent","100%"
"4-LETTER WORDS","$200","From the Greek word for "deep sleep", it's a deep, prolonged unconsciousness","Coma"
"PRESIDENTIAL ASTROLOGY","$200","It's Jimmy Carter's sign, so don't tip his scales","Libra"
"SCIENCE & NATURE","$200","The iris is a flower & the ibis is one of these","Bird"
"WORLD GEOGRAPHY","$200","This country is named after the town of Oporto","Portugal"
"PIRATE MOVIES","$200","In this 1935 film that made him a star, Errol Flynn was Dr. Peter Blood, a physician who turns to piracy",""Captain Blood""
"AUTHORS","$200","He wrote a non-baby book called "Decent And Indecent: Our Personal And Political Behavior"","Dr. Benjamin Spock"
"AMERICAN HISTORY","$200","It became a U.S. territory in 1900 & a state 59 years later","Hawaii"
"WINE","$200","Malaga is a sweet dessert wine that originated in this country","Spain"
"TEACHER'S PET","$200","(<a href="http://www.j-archive.com/media/2006-02-13_J_01.wmv">Jon of the Clue Crew teaches his dog Rocko to sit.</a>)  Rocko, sit!  When I teach human kids, I wish I could use the commands that are taught in this class, from the Latin for "listen"--Okay!","obedience class"
"MUSIC VIDEOS","$200","At the beginning of her 2005 "Boyfriend" video, she is being chased by the police","Ashlee Simpson"
"HOW DO YOU...","$200","Hold the ends of the coiled toy first sold in 1945, then raise & lower each hand in a rhythmic motion","work a Slinky (a Slinky accepted)"
"TELL 'EM WHAT THEY'VE WON, JOHNNY","$200","The first of these were awarded in 1901 & they are given out yearly for Physics, Chemistry, Peace & 3 other disciplines","the Nobel Prizes"
"PIZZA TOPPINGS","$200","This type of hard sausage is America's favorite pizza topping","pepperoni"
"ALLITERATION STATION","$200",""If" he "picked a peck of pickled peppers, where's the peck of pickled peppers" he "picked"?","Peter Piper"
"FIRST NOVELS","$200","His first novel, "The Town And The City", might be good to read while you're "On The Road"","Jack Kerouac"
"CLASSIC AD LINES","$200",""We Bring Good Things To Life"","General Electric"
"LESSER-KNOWN MUSICALS","$200",""Comin' Uptown" moved this classic tale to Harlem; it starred Gregory Hines as a slumlord named Scrooge","A Christmas Carol"
"HORNS","$200","South America's southernmost point, its rocky terrain rises to a height of 1,391 feet","Cape Horn"
"IT'S A DOGGY DOG WORLD","$200","Seen here, it's named for a peninsula shared by Quebec & Newfoundland","Labrador Retriever"
""MUM"s THE WORD","$200","....I said it's to utter something quietly & unclearly!","Mumble"
"THE BIBLE","$200","This wise king of Israel had "Forty thousand stalls of horses for his chariots, and twelve thousand horsemen"","Solomon"
"TELEVISION","$200","In 1998 Brian Dennehy made his first appearance as Red Finch, David Spade's firefighter father, on this hit series","Just Shoot Me"
"LICENSE PLATE MOTTOS","$200",""Aloha State"","Hawaii"
"BIG MERGERS","$200","In January 1999 we found out Viacom had its eye on this TV network","CBS"
""D" IN HISTORY","$200","In 1578 a Mongolian ruler first gave the leader of Tibet's Yellow Hat sect of Buddhism this title","Dalai Lama"
"ADJECTIVES","$200","Adjective in the name of the site seen <a href="http://www.j-archive.com/media/2000-05-23_DJ_21.jpg" target="_blank">here</a>:","grand (Canyon)"
"TRIALS OF THE CENTURY","$200","After their convictions, this pair became the first civilians put to death for espionage in the U.S.","Julius & Ethel Rosenberg"
"LET'S GET M*A*S*Hed","$200","Johnny Mandel wrote this "painless" tune that was the show's theme song",""Suicide is Painless""
"VALUABLE PLACES","$200","The Yellow Brick Road leads to it","The Emerald City"
"NAME THE AUTOMAKER","$200","Legend & Integra","Acura"
"THEATRE HODGEPODGE","$200","This William Inge play inspired a Marilyn Maxwell TV series & a Marilyn Monroe film","Bus Stop"
""PRO"NOUNS","$200","Gosh darn it!  It's abusive, vulgar or irreverent language","Profanity"
"HEADS OF STATE","$200","In July 1994 this Jordanian king signed a peace agreement with Israel's prime minister Yitzhak Rabin","King Hussein"
"MAGAZINES","$200","Departments in this weekly include "Faces in the Crowd", "Catching Up With..." & "SI View"","Sports Illustrated"
"RHYMES WITH STONEHENGE","$200","Statues of Ms. Baez, Ms. Collins & Ms. Didion are part of this monument","Joanhenge"
"QUEEN VICTORIA","$200","In 1876 Victoria was delighted to receive the title "Empress of" this Asian land","India"
"WE ARE AMUSED","$200","6-letter term for the job associated with the item seen here (medieval mask)","Jester"
"COLLEGES & UNIVERSITIES","$200","It has the largest enrollment of any university in Utah","Brigham Young"
"SI's SIGNS OF THE APOCALYPSE","$200","This tire co. paid Rip Hamilton "to braid his hair in the tread pattern of one of its tires", not blimps","Goodyear"
"LITERARY GENRES","$200",""Pamela" is an epistolary one & may be the first English one","a novel"
"RECORD LOSSES IN 2005","$200","A computer with 98,000 names & SSNs was reported stolen from this oldest campus of the Univ. of Calif.","Berkeley"
"SO "LONG"","$200","A unit of distance equal to 220 yards","a furlong"
"& THANKS FOR ALL THE FISH","$200","Varieties of this fish include brown, rainbow & cutthroat","trout"
"NONFICTION PEOPLE","$200","Stephen Ambrose looked at this president's "Ruin and Recovery, 1973-1990"","Richard Nixon"
"WHAT A WEEK","$200","In 1958 the theme of the first national week for these places was "Wake up & read!"","libraries"
"THE SILVER SCREEN","$200","1960 film that says "Matricide is probably the most unbearable crime of all", especially for "the son who commits it"","Psycho"
"ENGLAND, SCOTLAND OR WALES","$200","The largest in area of the 3","England"
"THE TITANIC","$200","Milvina Dean, who had this distinction among the 2,200 people on board, lived to see the 95th anniv. in 2007","the youngest person"
""TOO" MUCH","$200","Fighting ferociously, you go at it this "& nail"","tooth"
"IT HAPPENED IN NOVEMBER","$200","Abraham Lincoln delivered this November 19, 1863; it lasted all of 2 minutes","the Gettysburg Address"
"INSTRUMENTS OF CHANGE","$200","Reed all about it: ARC INLET","clarinet"
"BOOK NAMES","$200","Charles Dickens: "Little ____"","Dorrit"
"WHAT ARE YOU DOING?","$200","Making one of these with a few people; a frame holds it taut; we'll back it with muslin & fill it with batting","making a quilt"
"COVER ME!","$200","In 1965 Otis Redding took "Respect" to No. 35; 2 years later, her cover was No. 1","Aretha Franklin"
"I'M GOING "INN"","$200","It's the third word in the first book of the Bible","beginning"
"A DICKENSIAN NIGHTMARE","$200","The prospect of an endless lawsuit winding through generations leaves a "bleak" vision","Bleak House"
"UNIVERSITY SPORTS TEAMS","$200","While Harvard has the Crimson, this university has the Crimson Tide","Alabama"
""GENERAL" JOB INFORMATION","$200","Alberto Gonzales & Robert F. Kennedy both held this cabinet position","Attorney General"
"BATTLE TO NAME THE WAR","$200","The Battle of Stalingrad","World War II"
"MAGAZINE FEATURES","$200","Leading Off, Faces in the Crowd, Scorecard","Sports Illustrated"
"3-LETTER ABBREV.","$200","Everyone has one: POV","a point of view"
"STATE OF THE UNION","$200","The Jack Daniel's distillery is in Lynchburg in this state","Tennessee"
"CELEBRITY RHYME TIME","$200","Willis's Snapples and Cran-apples","Bruce's juices"
"NORM!","$200","The dad of this First Gulf War general was a N.J. State Police bigwig & worked the Lindbergh kidnapping case","(Norman) Schwarzkopf"
"iPOD, YOUTUBE OR WII","$200","It was introduced as a way to "put 1,000 songs in your pocket"","iPod"
"ALL ASHORE FOR BIRD LORE","$200","Lions don't like to attack ostriches because the big birds do this & can even kill the king of beasts this way","kick"
"THE ENGLISH TOP 100","$200","It's No. 1, & no, you don't get a hint","the"
"U.S. GEOGRAPHY","$200","Of Hawaii's 8 main islands, this one receives the lion's share of the tourist dollars","Oahu"
"FIRST NAME'S THE SAME","$200","Cash, Depp","Johnny"
"NOVELS","$200","The 1719 1st edition told of him "having been cast on shore by shipwreck, wherein all... men perished but himself"","Robinson Crusoe"
"BRIGHT IDEAS","$200","Edwin Budding adapted a rotary shearer used to remove excess fibers from carpets into this outdoor tool","the lawnmower"
"TEENS IN HISTORY","$200","In 1468 this teen was recognized as heiress to the throne of Castile","Queen Isabella"
"RHYME TIME","$200","An intelligent beginning","a smart start"
"COMMON BONDS","$200","Foehn, Zephyr, Simoom","winds"
"SIMPLE SCIENCE","$200","Number of sides on a honeycomb cell or on a snowflake","6"
"ROCK MUSIC","$200","His "Doggystyle" CD was the first debut album ever to enter the Billboard charts at No. 1","Snoop Doggy Dogg"
"AT THE BUILDING SITE","$200","The current affairs this person deals with are labelled H & C","the plumber"
"HEY, GOOD-LOOKIN'","$200","In a 1979 film, Dudley Moore gives her a rating of 11 on a scale of 1-10","Bo Derek"
"WHAT'CHA GOT COOKIN'?","$200","Don't be intimidated by the skewers; I'll use them on the marinated lamb to make this","shish kabob"
"ROCK MUSIC","$200","(<a href="http://www.j-archive.com/media/1998-02-25_J_04.jpg" target="_blank">Hi.  I am Chris Hardwick.</a>)  In April 1987 MTV premiered the video show "Headbanger's Ball" for devotees of this type of music","heavy metal"
"LITERARY HOUSES","$200","Harry Angstrom's house burns to the ground in this author's 1971 novel "Rabbit Redux"","(John) Updike"
"THE MAINE ATTRACTION","$200","Summer is the time for Whatever Week, a celebration of the Kennebec River in this state capital","Augusta"
"ACTRESSES","$200","Ralph Macchio's love interest in "The Karate Kid", she took a darker turn in "Leaving Las Vegas"","Elisabeth Shue"
"CROSSWORD CLUES "M"","$200","Diamond deposit; it ain't yours! (4)","mine"
"IT'S GREEK MYTHOLOGY TO ME","$200","Menelaus not only wanted this wife back, but the treasure Paris stole along with her","Helen"
"TAKE A GUESS","$200","Gwilym is the Welsh form of this name that's been popular in England for centuries","William"
"FARAWAY PLACES","$200","This land that's north of England has odd place names lile Loch Lochy & Loch Oich","Scotland"
"BIRDS!  BIRDS!  BIRDS!","$200","Seen here, the great horned type of this bird is found from Alaska to South America","Owl"
"CANDY & GUM SLOGANS","$200",""The Milk Chocolate Melts in Your Mouth -- not in Your Hand"","M&M's"
"THOSE WACKY GERMANS","$200","The food many Germans like best is wurst, which are these hot-dog-shaped meat treats","Sausages"
"CARTOONS","$200","The monster seen here (Godzilla) originally appeared in movies from this country","Japan"
"THE "X" FILES","$200","High-energy radiation used to take a picture of your insides","X-rays"
"THE CIVIL WAR","$200","On April 12, 1861 Confederate general Beauregard attacked this fort in Charleston Harbor","Fort Sumter"
"LANGUAGES","$200","Romanian developed from this language of the ancient Romans","Latin"
